index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
3749	main-news	deft-news	2014	0299	none	none	this further aggravated the situation.	north korea should not act further to aggravate the situation.	2
3750	main-news	headlines	2013	0000	none	none	Drug lord captured by marines in Mexico	Suspected drug lord known as ‘El Taliban’ held in Mexico	2.6
3751	main-news	headlines	2013	0001	none	none	SC dismisses govt's review plea in Vodafone tax case	SC dismisses govt's review petition on Vodafone tax verdict	4.4
3752	main-news	headlines	2013	0002	none	none	Explosion hits oil pipeline in Syria's Homs	Explosion hits pipeline as Assad attacks cities	2.6
3753	main-news	headlines	2013	0003	none	none	NATO Soldier Killed In Afghan Attack	NATO soldier killed in S. Afghanistan	3.8
3754	main-news	headlines	2013	0004	none	none	Castro celebrates 86th birthday Monday	Fidel Castro celebrates 86th birthday	4.2
3755	main-news	headlines	2013	0005	none	none	Israel ex-spy warns against 'messianic' Iran war	Israeli ex-spy boss: no trust in leadership over Iran – video	3
3756	main-news	headlines	2013	0006	none	none	Eye Opener: Supreme Court rules on Arizona immigration law	U.S. Supreme Court issues split ruling on Arizona immigration law	3.8
3757	main-news	headlines	2013	0007	none	none	NATO traces path out of Afghanistan	NATO Leaders Commit to Afghanistan Transition	3.2
3758	main-news	headlines	2013	0008	none	none	Syria says suicide bomber kills 10 in Damascus	Damascus 'suicide bombing' kills 10	4
3759	main-news	headlines	2013	0009	none	none	Sachin Tendulkar says I'm not God, I'm Sachin	Sachin Tendulkar scores cricket's first 100th century	0.8
3760	main-news	headlines	2013	0011	none	none	Australian PM Gillard set to win leadership challenge	Australian PM defiant under pressure over leadership	2.4
3761	main-news	headlines	2013	0012	none	none	Obama backs Philippines over South China Sea	Obama says clear rules needed to calm South China Sea	2.4
3762	main-news	headlines	2013	0013	none	none	Teenager in China kills 8, wounds 5 in knife attack	Teenager kills 8 in knife attack	3.2
3763	main-news	headlines	2013	0014	none	none	Syrian rebels move command from Turkey to Syria	Free Syrian Army moves headquarters from Turkey to Syria	3.8
3764	main-news	headlines	2013	0015	none	none	Knesset speaker: Obama reelection bad for Israel	7 states sue over Obama administration's birth control rule	0.4
3765	main-news	headlines	2013	0017	none	none	Greece bond exchange the largest debt restructuring in history	Greece secures biggest debt deal in history	2.8
3766	main-news	headlines	2013	0018	none	none	Putin 'Wins Russian Presidential Election'	Polls open in Russian presidential election	1
3767	main-news	headlines	2013	0020	none	none	Indian finance minister quits to run for president	Julian Assange Plans to Run for Australian Senate	0.2
3768	main-news	headlines	2013	0021	none	none	Jerry Sandusky found guilty in child sex abuse trial	Sandusky found guilty in child sex abuse trial	3.8
3769	main-news	headlines	2013	0022	none	none	Three Tibetans self-immolate in western China: report	7 Tibetans self-immolate in China	2.4
3770	main-news	headlines	2013	0023	none	none	White House in damage control over Obama Supreme Court remarks	Fact check: Obama's Supreme Court remarks	3.6
3771	main-news	headlines	2013	0024	none	none	Annan warns talks of Syria risks	Putin, Annan meet on Syria crisis	2
3772	main-news	headlines	2013	0025	none	none	Quartet calls on Israelis, Palestinians to end irritants	Occupation to confiscate 30 dunums of Palestinian land in Deir Estia	1.4
3773	main-news	headlines	2013	0026	none	none	Saudis to permit women to compete in Olympics	Saudi Women Allowed To Compete At Olympics	4.8
3774	main-news	headlines	2013	0027	none	none	Nigeria university mass attacked by gunmen	Nigeria: University Bombed in North	2.2
3775	main-news	headlines	2013	0029	none	none	China's Cabinet promises to boost economy	China's Wen promises job creation	3.2
3776	main-news	headlines	2013	0033	none	none	Tropical Storm Isaac boosts jobless claims	Tropical Storm Joyce forms, stays in open Atlantic	1
3777	main-news	headlines	2013	0035	none	none	Freddie Starr Arrested In Savile Abuse Probe	Third man arrested in Savile sex abuse probe	3.2
3778	main-news	headlines	2013	0036	none	none	Romney announces Paul Ryan as running mate	Romney names Ryan as running mate	5
3779	main-news	headlines	2013	0037	none	none	Stocks rise early after Greek deal, then flatten	Stocks edge higher after Greek debt deal	3.6
3780	main-news	headlines	2013	0038	none	none	Suicide bombing rocks elite Yemen military camp	Suicide bombers attack Yemen military posts	4
3781	main-news	headlines	2013	0039	none	none	NATO: 2 International Troops Killed in Afghanistan	Three NATO troops killed in one day in Afghanistan	2.2
3782	main-news	headlines	2013	0040	none	none	Moscow protesters demand Vladimir Putin's resignation	Moscow protest against Vladimir Putin smaller and quieter	1.8
3783	main-news	headlines	2013	0042	none	none	French election turnout higher than expected	French presidential election: first round - live updates	1
3784	main-news	headlines	2013	0043	none	none	Australia to establish the world's largest marine reserve	Australia creates world's largest marine reserves	4.4
3785	main-news	headlines	2013	0044	none	none	Two U.S. soldiers shot, killed by Afghan soldier	Two British soldiers killed by Afghan policeman	1.6
3786	main-news	headlines	2013	0045	none	none	Italy soldiers die in Afghanistan	Two UK Soldiers Killed In Afghanistan	1.4
3787	main-news	headlines	2013	0046	none	none	Abbas to lead Palestinian unity government	Abbas proposed as PM in interim unity government	4
3788	main-news	headlines	2013	0047	none	none	Egypt’s Coptic Church Names New Pope	Egypt's Coptic Church Prepares to Choose Pope	2.8
3789	main-news	headlines	2013	0048	none	none	Malawi Officially Confirms President's Death	Malawi confirms President Mutharika's death	3.6
3790	main-news	headlines	2013	0049	none	none	Mali's Tuareg rebels declare independence	Mali rebels declare independent 'Azawad'	3.8
3791	main-news	headlines	2013	0050	none	none	Lance Armstrong stripped of Tour de France titles	Lance Armstrong plots strategy after loss of titles	1.4
3792	main-news	headlines	2013	0051	none	none	Egypt votes on final day of presidential election	Polls open in France for presidential election	1
3793	main-news	headlines	2013	0053	none	none	Is Madeleine McCann Still Alive?	Reopen Madeleine case, police urge	0.6
3794	main-news	headlines	2013	0055	none	none	Aussie surfers find stricken asylum seekers	Mayday: fears for asylum seekers	1.4
3795	main-news	headlines	2013	0056	none	none	ISAF: 4 coalition troops killed in attack involving Afghan police	NATO says four troops killed in "insider" attack in Afghan south	3
3796	main-news	headlines	2013	0058	none	none	UN Security Council unanimous vote on Syria	UN Security Council to vote on up to 300 Syria monitors	3.2
3797	main-news	headlines	2013	0059	none	none	Gunman kills 6 in shooting at Wisconsin Sikh temple	Gunman kills six in shooting at Sikh temple in Wisconsin	5
3798	main-news	headlines	2013	0060	none	none	Audi to buy motorcycle maker Ducati	Probe into motor insurance market	0.6
3799	main-news	headlines	2013	0062	none	none	China news agency: Still hope for Syria peace	China state news agency: There's still hope for Syria peace	4.2
3800	main-news	headlines	2013	0063	none	none	22 dead in suicide attack on Yemen police academy	AU forces intensify attack on Somali rebels	0.4
3801	main-news	headlines	2013	0064	none	none	South Korea Orders Immediate Shutdown of 2 Nuclear Reactors	South Korea to boost nuclear power?	1.2
3802	main-news	headlines	2013	0066	none	none	US, allies to set demands for Iran nuclear talks	'Iran won't accept pre-conditions to nuclear talks'	1.6
3803	main-news	headlines	2013	0067	none	none	AOL says to sell 800 patents to Microsoft for $1.0 bn	AOL to sell 800 patents to Microsoft for $1 billion	4.8
3804	main-news	headlines	2013	0068	none	none	Thousands of troops to march for Jubilee	Thousands flock to Amsterdam for Queen's Day	1.2
3805	main-news	headlines	2013	0069	none	none	Middle East: Israel: Hamas Leader Convicted	Middle East: Iraq: 17 Prisoners Escape in Kirkuk	0.8
3806	main-news	headlines	2013	0070	none	none	Navy Jet Crashes Into Apartment Building	US Navy Jet Crashes into Apartment Block	4.2
3807	main-news	headlines	2013	0071	none	none	Woman dies after abortion refusal	Woman dies after cliff collapses in Dorset	0.6
3808	main-news	headlines	2013	0073	none	none	U.S. and Turkey weigh no-fly zones for Syria	U.S. and Turkey Tighten Coordination on Syria	2.2
3809	main-news	headlines	2013	0074	none	none	Death toll rises to 236 after Brazzaville blasts	Rep. of Congo: 236 Dead After Arms Depot Blasts	3.6
3810	main-news	headlines	2013	0075	none	none	I'll Have Another retired to stud	I'll Have Another wins Preakness	1
3811	main-news	headlines	2013	0076	none	none	Syria journalists rescue bid fails	Journalists smuggled out of Homs	0.6
3812	main-news	headlines	2013	0077	none	none	New sex claim hits Secret Service	New rules for US Secret Service	1.8
3813	main-news	headlines	2013	0080	none	none	Rimsha Masih released on bail	Mandela released from hospital	0
3814	main-news	headlines	2013	0081	none	none	1 person killed in sectarian clashes in Lebanon	180 killed in Iran earthquake	0
3815	main-news	headlines	2013	0083	none	none	Gains in financial stocks push up European equities	British Christians take complaints to European court	0
3816	main-news	headlines	2013	0084	none	none	Turkey Raises Alarm Over Syrian Refugees	Turkey seeks to relocate some Syrian refugees	1.6
3817	main-news	headlines	2013	0086	none	none	Suspected al-Qaeda financier arrested in France	Three al Qaeda suspects arrested in Spain	1.6
3818	main-news	headlines	2013	0087	none	none	No damage, tsunami after 6.6 quake hits off Indonesia's Sumatra	5.9 quake hits Indonesia s Sumatra: USGS	1.6
3819	main-news	headlines	2013	0089	none	none	Israeli air strikes kill 16 in Gaza	Israel air strikes kill 4 in Gaza; death toll now at 38	2.2
3820	main-news	headlines	2013	0090	none	none	18 killed, 108 wounded in wave of bombings in Iraq	9 killed, 31 wounded in car bombs in Iraq's Kirkuk	1.4
3821	main-news	headlines	2013	0091	none	none	Palestinian prisoner ending hunger strike after deal	Israel to free Palestinian hunger striker	2
3822	main-news	headlines	2013	0092	none	none	Hezbollah confirms it sent drone downed over Israel	Hezbollah says it sent drone over Israel	3.4
3823	main-news	headlines	2013	0093	none	none	Rebel fighters 'capture' Syrian soldiers	Free Syrian Army captures Syrian officers	3.2
3824	main-news	headlines	2013	0094	none	none	Colorado shooting suspect was under psychiatrist's care	Doctor treating Aurora shooting suspect had medical reprimand	2.4
3825	main-news	headlines	2013	0095	none	none	6.6 quake rocks Indonesia's Papua: USGS	6.6 quake rocks Indonesia's Papua: US Geological Survey	4.8
3826	main-news	headlines	2013	0097	none	none	What time is Andy Murray v Roger Federer in the Wimbledon men's final? All you need to know about the big game	What time is the Paralympic Opening Ceremony? Everything you need to know about the big curtain-raiser	0.4
3827	main-news	headlines	2013	0098	none	none	New Jersey School Bans Hugging	US school bans hugging	3.6
3828	main-news	headlines	2013	0099	none	none	Iran (Islamic Republic of): Iran steps up relief efforts after quakes kill 227	Iran steps up relief efforts after quakes kill 227	4.6
3829	main-news	headlines	2013	0100	none	none	Tsunami warning issued for southern Alaska	Tsunami warning after Canada quake	2.4
3830	main-news	headlines	2013	0101	none	none	'No Evidence' In Afghanistan Massacre Case	US toll in Afghanistan hits 2,000	0.8
3831	main-news	headlines	2013	0102	none	none	Cash-rich Apple to pay dividend, buy back shares	Apple to pay $2.65/share dividend, buy back $10B stock	3.8
3832	main-news	headlines	2013	0104	none	none	Two reported dead in shooting at Empire State Building in NY	2 dead in shooting outside Empire State Building	4.6
3833	main-news	headlines	2013	0105	none	none	Australian unemployment up to 5.1 percent	French unemployment rate rises to 10 percent	1
3834	main-news	headlines	2013	0106	none	none	Shares Move Higher on Wall Street	Sandy strengthens as nears coast; Wall Street shut	0.4
3835	main-news	headlines	2013	0107	none	none	Halliburton 1Q income rises 23 pct	Halliburton Q1 profits rise on strong North America sales	2.6
3836	main-news	headlines	2013	0109	none	none	4 killed in shrine bombing in northwest Pakistan	12 killed in U.S. drone strike in NW Pakistan	0.8
3837	main-news	headlines	2013	0110	none	none	China stocks close mixed Friday	China stocks open lower Friday	1.6
3838	main-news	headlines	2013	0111	none	none	India bans bulk texts after riots	Tunisia lifts curfew after riots	0.8
3839	main-news	headlines	2013	0112	none	none	UN monitors yet to reach site of Syrian 'massacre' – video	UN monitors shot at on way to Syrian massacre site	2.4
3840	main-news	headlines	2013	0113	none	none	Yorkshire soldier killed in Afghan bomb blast	Soldier killed in Afghanistan blast	3.6
3841	main-news	headlines	2013	0114	none	none	Radical Islamists in Mali enlist new militia	Local Militia Bolsters Islamist Militants in Mali	3.75
3842	main-news	headlines	2013	0115	none	none	Olympics Opening Ceremony A Hit Around Globe	Opening ceremony gives Olympics a rocking start	4.2
3843	main-news	headlines	2013	0117	none	none	Man killed in French terror raid	Man dies in French 'anti-terror operation'	4.8
3844	main-news	headlines	2013	0119	none	none	Capello quits as England manager	Capello resigns as England manager	5
3845	main-news	headlines	2013	0120	none	none	One dead in Ohio school shooting	1 dead, 4 wounded in Ohio school shooting	3.2
3846	main-news	headlines	2013	0121	none	none	2 Palestinians killed in Israeli airstrikes	Four Palestinians killed in IAF strike	2.4
3847	main-news	headlines	2013	0122	none	none	Pakistan condemns U.S. drone strikes	Pakistan convoy heads to protest US drone strikes	3.2
3848	main-news	headlines	2013	0123	none	none	Massive Hurricane Sandy bears down on U.S. East Coast	Hurricane Sandy gains speed, batters US east coast	4
3849	main-news	headlines	2013	0124	none	none	Sarkozy to File Complaint in Gadhafi Funding Claim	Sarkozy to sue after Gaddafi cash claim bursts into campaign	3.6
3850	main-news	headlines	2013	0125	none	none	The Note's Must Reads for Wednesday July 4, 2012	The Note's Must-Reads for Wednesday, May 30, 2012	2
3851	main-news	headlines	2013	0126	none	none	'Iran will attack Tel Aviv if Israel strikes'	Senior cleric: Iran will attack Tel Aviv if Israel strikes	4.4
3852	main-news	headlines	2013	0128	none	none	Gusmao consolidates power in East Timor elections	Supreme Court possibilities if Romney wins election	0
3853	main-news	headlines	2013	0129	none	none	Pena Nieto wins Mexico presidential vote: exit polls	Poll: Putin to win Russia presidential vote	0.6
3854	main-news	headlines	2013	0130	none	none	Syria tells Russia some troops have pulled out of Homs	Syria says troops have begun pullout – video	3.4
3855	main-news	headlines	2013	0131	none	none	Nigeria plane crash: No survivors	4 Chinese among Nigeria plane crash victims	2.6
3856	main-news	headlines	2013	0133	none	none	Explosion at Venezuela Refinery Kills at Least 39	Venezuela mourns oil refinery blast deaths	2.8
3857	main-news	headlines	2013	0134	none	none	Strong earthquake hits Mexico	Strong earthquake strikes near Acapulco	3.6
3858	main-news	headlines	2013	0135	none	none	Russia, China veto UN resolution on Syria killings	Russia, China in double veto of UN Syria resolution	3.8
3859	main-news	headlines	2013	0138	none	none	Pakistani plane crashes with 127 on board	Pakistani Plane Crashes With 130 People On Board	2.6
3860	main-news	headlines	2013	0139	none	none	UN security council orders global sanctions against Haqqani network in Afghanistan	UN orders global sanctions against Haqqani network	4.4
3861	main-news	headlines	2013	0140	none	none	Erdogan and Putin talked in raised voice	Foreign militants killed in Somalia in strike on car	0
3862	main-news	headlines	2013	0141	none	none	Saudi Arabia arrests suspected militants with al-Qaeda links	Saudi Arabia arrests suspected militants, state media reports	4
3863	main-news	headlines	2013	0142	none	none	Hurricane Sandy Closes in on US East Coast	Hurricane Sandy takes aim at US East Coast	4.8
3864	main-news	headlines	2013	0143	none	none	Chicago teachers strike: Vacations for students, for good or ill	Chicago teacher strike poses test for unions	2.2
3865	main-news	headlines	2013	0144	none	none	Panetta says Afghanistan role to shift from combat in 2013	Panetta: Afghanistan Tops NATO Conference Topics	1.6
3866	main-news	headlines	2013	0145	none	none	Four men admit London Stock Exchange bomb plot	Four men admit London bombs plot	4
3867	main-news	headlines	2013	0147	none	none	Israel threatens action against Gaza aid ship	Israel attacks in Gaza Strip after rocket fire	1.6
3868	main-news	headlines	2013	0148	none	none	Bodies Found at Russian Jet Crash in Indonesia	12 bodies found at Russian jet crash in Indonesia	3.8
3869	main-news	headlines	2013	0150	none	none	Syria urges refugees to return	Syria's tenuous truce takes hold	1
3870	main-news	headlines	2013	0151	none	none	US soldier kills up to 16 civilians in Afghanistan	US soldier kills up to 16 Afghan civilians in shooting spree	4.2
3871	main-news	headlines	2013	0152	none	none	Rupert Murdoch: I was the victim of a cover up	Rupert Murdoch set for second day of grilling	1.2
3872	main-news	headlines	2013	0153	none	none	Barack Obama's bodyguards sent back to US after prostitution scandal	Barclays boss falls to rate fixing scandal	0.4
3873	main-news	headlines	2013	0154	none	none	China's yuan rises to new high against USD Wednesday	China's yuan advances to 6.3103 against USD Wednesday	3.8
3874	main-news	headlines	2013	0156	none	none	Nissan to sell steer-by-wire cars	Nissan to offer steer-by-wire systems in some Infiniti cars	4
3875	main-news	headlines	2013	0157	none	none	Tibetan monk dies after setting himself on fire in protest against Chinese rule	Teenage Tibetan monk dies after setting himself on fire in China	3.8
3876	main-news	headlines	2013	0158	none	none	Mumbai is 2nd costliest Indian city to live in	Tech capital Bangalore costliest Indian city to live in: Survey	1
3877	main-news	headlines	2013	0159	none	none	Man, 19, quizzed over teen murder	Man quizzed over Megan-Leigh murder	3.8
3878	main-news	headlines	2013	0160	none	none	Israel kills Hamas commander, bombs Gaza targets	Israel airstrikes kill Hamas commander, 5 others	3.4
3879	main-news	headlines	2013	0162	none	none	Gusmao consolidates power in East Timor elections	Gusmao powers on in East Timor	3.6
3880	main-news	headlines	2013	0163	none	none	UN monitors yet to reach site of Syrian 'massacre' – video	UN monitors unable to reach site of Syria killings	4.4
3881	main-news	headlines	2013	0165	none	none	NATO Condemns Syria's Downing of Turkish Military Jet	NATO strongly condemns Syria's downing of Turkish jet	4.8
3882	main-news	headlines	2013	0167	none	none	Syria rebels attack Lebanese post near border: army	Turkish army stages tank exercises near Syria border	0.8
3883	main-news	headlines	2013	0168	none	none	Five killed in China building collapse	At least 20 killed in Syria Saturday	0.2
3884	main-news	headlines	2013	0169	none	none	Syrian forces launch new attacks	Syria forces launch Aleppo attack	3.4
3885	main-news	headlines	2013	0171	none	none	Gazans fire 2 rockets into Israel; no injuries	Gazans fire 89 rockets; cabinet approves reserve call-up	1.4
3886	main-news	headlines	2013	0172	none	none	Former Nazi death camp guard Demjanjuk dead at 91	John Demjanjuk, convicted Nazi death camp guard, dies aged 91	4.6
3887	main-news	headlines	2013	0173	none	none	Boris Johnson re-elected London mayor	Johnson re-elected London mayor	3.8
3888	main-news	headlines	2013	0174	none	none	Breivik drops far-right salute in court	Breivik gets 21-year sentence	1
3889	main-news	headlines	2013	0175	none	none	Second teenager charged with murder	Brother of EastEnders actress Gemma McCluskie is charged with her murder	1.4
3890	main-news	headlines	2013	0176	none	none	French Fear New Serial Killer After Murders	Jersey Murder Trial: Killer 'Hearing Voices'	0.8
3891	main-news	headlines	2013	0177	none	none	US: Madoff brother to plead guilty in NY in fraud	Madoff's brother to plead guilty to fraud	4.2
3892	main-news	headlines	2013	0178	none	none	Hollande defeats Sarkozy in French presidency vote	Polls open across France in presidential election	1.8
3893	main-news	headlines	2013	0179	none	none	Libyan government retakes Tripoli airport	Libyan militia takes control of Tripoli airport	3.2
3894	main-news	headlines	2013	0180	none	none	Clinton warns Kenya of cost of election violence	Clinton warns Kenya on cost of election unrest	4.6
3895	main-news	headlines	2013	0181	none	none	Arkansas Supreme Court strikes down execution law	Arkansas Justices Strike Down Death Penalty	4.6
3896	main-news	headlines	2013	0182	none	none	S. Africa's former president Mandela discharged from hospital	Mandela Discharged From Hospital	4.2
3897	main-news	headlines	2013	0183	none	none	UN envoy in Turkey for talks on Syria	NZ to increase exports to China	0.2
3898	main-news	headlines	2013	0184	none	none	Islamist Morsi Wins Egypt's Presidential Election	Al-Shater to run in presidential election in Egypt	1
3899	main-news	headlines	2013	0185	none	none	Donna Summer, the queen of disco	Donna Summer, Queen of Disco, Dies at 63	1.6
3900	main-news	headlines	2013	0186	none	none	Bangladesh Muslims torch Buddhist shrines, police say	Muslims torch Buddhist temples	3.6
3901	main-news	headlines	2013	0187	none	none	U.S. Drone Kills Five Militants in Pakistan	Six Police Officers Killed in Attacks in Dagestan	0.4
3902	main-news	headlines	2013	0188	none	none	Mali future interim president readies to take office	Pope rips into dissident priests on celibacy	0
3903	main-news	headlines	2013	0189	none	none	9 killed, 168 injured in latest Cairo clashes	10 killed, 12 injured in E. Afghan airport suicide blast	1.2
3904	main-news	headlines	2013	0192	none	none	Romney wins Maine Republican caucuses	Romney, in comeback, has narrow Maine caucus win	3.8
3905	main-news	headlines	2013	0193	none	none	Court in Bahrain rejects medics' last rally appeal	Bahrain rejects activists' appeal	3.8
3906	main-news	headlines	2013	0194	none	none	Hurricane Sandy powers toward Eastern Seaboard	Hurricane Sandy moves towards US	3.6
3907	main-news	headlines	2013	0195	none	none	Clinton calls for friends of Syria to unite	Plastic artist calls for greater support for new talents	0
3908	main-news	headlines	2013	0196	none	none	JK Rowling launches her first adult novel	Syria launches ground assault in Aleppo	0
3909	main-news	headlines	2013	0197	none	none	Algerian government parties dominate elections	Algerian national turnout of parliamentary vote reaches 44.38 pct	2.4
3910	main-news	headlines	2013	0198	none	none	Security official killed in Yemen	Security personnel killed in Pakistan raid	0.6
3911	main-news	headlines	2013	0199	none	none	US stocks fall as Greek talks lumber; Apple falls	US stocks slip on Wall Street as Greek talks drag on	3.2
3912	main-news	headlines	2013	0200	none	none	Romney picks Ryan as vice presidential running mate: source	Romney to tap Ryan as vice presidential running mate	5
3913	main-news	headlines	2013	0201	none	none	NATO sticks to transition roadmap in Afghanistan: Rasmussen	NATO helicopter makes hard landing in E. Afghanistan	1
3914	main-news	headlines	2013	0202	none	none	Mubarak faces verdict in murder trial	Mubarak's sons face new charges of insider trading	1.4
3915	main-news	headlines	2013	0203	none	none	No blocks to investment	India allows Pakistan investment	2
3916	main-news	headlines	2013	0204	none	none	Blast kills 11 in northwestern Pakistan	Bomb Kills 19 In Northwest Pakistan	2.6
3917	main-news	headlines	2013	0205	none	none	5 aid workers freed in operation in Afghanistan	Suicide bomber kills 37 at mosque in Afghanistan	0.8
3918	main-news	headlines	2013	0206	none	none	Two NATO soldiers killed in Afghanistan	NATO Soldier Killed in Afghan Blast	3.6
3919	main-news	headlines	2013	0207	none	none	Nadal tumbles into French Open final	Nadal through to seventh French Open final	4
3920	main-news	headlines	2013	0208	none	none	Russian TV reports foiled attempt on Putin	Russia, Ukraine foiled plot to kill Putin, report says	3.2
3921	main-news	headlines	2013	0209	none	none	Putin claims victory in Russia's presidential election	Putin wins disputed Russian presidential election	4.4
3922	main-news	headlines	2013	0212	none	none	Remains of 167 bodies found in Mexican cave	Remains of 167 people found in Mexico cave	5
3923	main-news	headlines	2013	0213	none	none	orphaned alps massacre girl returns to uk	Alps attack: Girl returns to UK	4
3924	main-news	headlines	2013	0214	none	none	Obama team raises debate stakes	Obama takes offensive against Romney in debate	2.8
3925	main-news	headlines	2013	0215	none	none	Two Kenyan ministers among 6 killed in plane crash	Poland honors president killed in 2010 plane crash	0.8
3926	main-news	headlines	2013	0217	none	none	Thousands gather for new Russian anti-Putin rally	Thousands gather in Moscow for rival rallies	2.8
3927	main-news	headlines	2013	0219	none	none	Google names new Motorola Mobility CEO	Google appoints Dennis Woodside to run Motorola Mobility	3.8
3928	main-news	headlines	2013	0220	none	none	Massive Hurricane Sandy bears down on U.S. East Coast	Hurricane Sandy takes aim at US East Coast	4.4
3929	main-news	headlines	2013	0222	none	none	Another rocket hits Eshkol; no injuries	2 rockets hit Eshkol; none injured	3.4
3930	main-news	headlines	2013	0224	none	none	Thousands more Syrian refugees flee to Turkey overnight	8,000 Syrian refugees flee to Turkey overnight	3.8
3931	main-news	headlines	2013	0225	none	none	Assange appeals extradition to UK's top court	Assange to appeal extradition to UK's top court	4
3932	main-news	headlines	2013	0226	none	none	Strong quake jolts most parts of Pakistan	Strong quake hits eastern Indonesia	2
3933	main-news	headlines	2013	0227	none	none	Lebanese Gunmen Clash Over Syria Crisis	Syrians hold solution to Syria crisis	1
3934	main-news	headlines	2013	0229	none	none	Mob kills man for burning Quran	Pakistani Mob Kills Man 'for Burning Koran'	4
3935	main-news	headlines	2013	0230	none	none	US drone strike kills four in North Waziristan	U.S. drone strike kills 10 in northwest Pakistan: officials	1.8
3936	main-news	headlines	2013	0231	none	none	Salvador Dali painting snatched from New York gallery	Salvador Dali painting snatched in NYC	4.6
3937	main-news	headlines	2013	0232	none	none	Putin claims victory in Russia's presidential election	Will Putin's Election Victory in Russia Be Greeted with Protests?	1.8
3938	main-news	headlines	2013	0233	none	none	Sarkozy announces re-election bid	France's Nicolas Sarkozy makes his reelection bid official	4.2
3939	main-news	headlines	2013	0234	none	none	US, UK in pact to release emergency oil stocks	US, UK Set to Agree Emergency Oil Stocks Release	4.6
3940	main-news	headlines	2013	0236	none	none	Eurozone unemployment stays at record 11 percent	Eurozone unemployment at record high in June	3
3941	main-news	headlines	2013	0237	none	none	French Socialist Party wins parliament victory	French Socialists win absolute parliament majority	3.8
3942	main-news	headlines	2013	0238	none	none	Salafi Islamists, police clash in Tunis - witnesses	Second Islamist hunger striker dies in a Tunisian prison	0.6
3943	main-news	headlines	2013	0239	none	none	Strauss-Kahn investigated in French prostitution ring	Dominique Strauss-Kahn faces questions over French prostitution ring	3.8
3944	main-news	headlines	2013	0240	none	none	Romney wins Florida Republican primary	Romney eyes US Republican primary endgame	1.8
3945	main-news	headlines	2013	0241	none	none	US drone strike kills four in North Waziristan	Suspected drone strike kills 4 in Pakistan	2.6
3946	main-news	headlines	2013	0243	none	none	2 Traffic Accidents Leave 47 Dead in China	3 traffic accidents leave 56 dead in China	2.4
3947	main-news	headlines	2013	0244	none	none	Head of CIA resigns over affair	Hall of Fame beckons for Capriati	0
3948	main-news	headlines	2013	0245	none	none	France's Strauss-Kahn charged with involvement in prostitution vice ring	Strauss-Kahn charged in prostitution vice ring	4
3949	main-news	headlines	2013	0246	none	none	Sony reports record annual loss	Sony forecasts record annual loss of $6.4bn	3.6
3950	main-news	headlines	2013	0247	none	none	12 killed in Gaza in Israeli airstrikes	Ictu, Ibec in move on airline strike	0.4
3951	main-news	headlines	2013	0248	none	none	9 killed in attacks after deadly Iraq day	19 Killed in Iraq Attacks ahead of Ramadan End	1.4
3952	main-news	headlines	2013	0249	none	none	Barclays hit by fresh U.S. investigations	Barclays hit by fresh US probe	4.4
3953	main-news	headlines	2013	0250	none	none	US closes embassy in Syria (AP)	Closed roads in Armenia	0.4
3954	main-news	headlines	2013	0252	none	none	EU heaps new sanctions on Syria	EU imposes new sanctions on Syrian regime	4.4
3955	main-news	headlines	2013	0254	none	none	Russians rally against Putin's rule	Tens of thousands rally against Putin's rule (AP)	3.4
3956	main-news	headlines	2013	0255	none	none	Bahrain Grand Prix Underway Amid Protests	Bahrain race goes ahead amid unrest	4
3957	main-news	headlines	2013	0256	none	none	China stocks open flat Monday	Chinese stocks open mixed Wednesday	1.4
3958	main-news	headlines	2013	0257	none	none	Sheryl Crow says has benign brain tumor	Sheryl Crow Has a Benign Brain Tumor	4.6
3959	main-news	headlines	2013	0260	none	none	Afghan parliament approves U.S.-Afghan security pact	Afghan parliament approves U.S. partnership	3.8
3960	main-news	headlines	2013	0261	none	none	Two German tourists, two pilots killed in Kenya air crash	Senator Reid involved in Las Vegas car crash: CNN	0.6
3961	main-news	headlines	2013	0262	none	none	Israeli, Palestinian negotiators quietly meet	Israeli, Palestinian negotiators meet in Jordan	3.6
3962	main-news	headlines	2013	0263	none	none	US astronaut Neil Armstrong dead at 82	US astronaut Neil Armstrong dies	3.6
3963	main-news	headlines	2013	0264	none	none	Amnesty: Syria rebels also committing abuses	Amnesty investigator: Syria rebels also committing abuses	4.2
3964	main-news	headlines	2013	0265	none	none	Mitt Romney wins Republican primary in Indiana	Romney wins Florida Republican primary	1.6
3965	main-news	headlines	2013	0266	none	none	East German rights activist Gauck elected president	Joachim Gauck elected as German president	4
3966	main-news	headlines	2013	0267	none	none	South Africa starts investigating mine violence	South Africa hosts 'peace talks' in mine standoff	2.4
3967	main-news	headlines	2013	0269	none	none	3 dead, 27 injured in SW China accident	35 dead and 165 missing in India boat accident	0.4
3968	main-news	headlines	2013	0271	none	none	Santorum Romping To Minnesota Victory	Santorum wins Kansas caucuses	1
3969	main-news	headlines	2013	0273	none	none	Space legend Neil Armstrong dies	First man on moon Neil Armstrong dies at 82	4
3970	main-news	headlines	2013	0274	none	none	U.S. and Turkey weigh no-fly zones for Syria	Turkey, US weigh no-fly zones for Syria	4.8
3971	main-news	headlines	2013	0275	none	none	Man arrested over double murder	WA man arrested in police drug raid	0.8
