index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
3865	main-news	headlines	2013	0406	none	none	US offers US$10 mil. for Pakistan militant	US offers $10 million for Pakistani militant chief	3.8
3866	main-news	headlines	2013	0407	none	none	6 NATO troops killed in Afghanistan IED attack	6 NATO troops killed in Afghanistan	3.8
3867	main-news	headlines	2013	0410	none	none	JetBlue pilot who disrupted flight declared insane, not guilty	JetBlue pilot who caused disruption on flight not guilty	3.8
3868	main-news	headlines	2013	0466	none	none	House-Senate deal reached on payroll tax measure	Negotiators reach deal on Congress payroll tax cut bill	3.8
3869	main-news	headlines	2013	0482	none	none	Microsoft's Surface a big bet on future: Analysts	Microsoft's Surface tablet promising, but questions remain	3.8
3870	main-news	headlines	2013	0487	none	none	U.S. drone strike kills 10 in northwest Pakistan	US drone in Pakistan kills 10 suspected militants	3.8
3871	main-news	headlines	2013	0565	none	none	SpaceX docks with International Space Station: Up next, public travel?	SpaceX Dragon Docks With International Space Station	3.8
3872	main-news	headlines	2013	0590	none	none	Norway marks anniversary of massacre	Norway Marks Anniversary of Breivik's Massacre	3.8
3873	main-news	headlines	2013	0601	none	none	Anti-Putin protesters form human chain in Moscow	Anti-Putin protesters form human chain	3.8
3874	main-news	headlines	2013	0652	none	none	US Afghanistan general linked to Petraeus scandal	Senior US general linked to Petraeus scandal	3.8
3875	main-news	headlines	2013	0708	none	none	Heavy fighting rocks eastern Syria ahead of poll	Heavy fighting rocks eastern Syria - residents	3.8
3876	main-news	headlines	2014	0014	none	none	Five killed in Belgian coach crash	Teenagers among 5 dead in Belgian bus crash	3.8
3877	main-news	headlines	2014	0046	none	none	Boeing airliner crashes in Russia, 50 killed	Boeing airliner crashes in Russian city of Kazan, 50 killed	3.8
3878	main-news	headlines	2014	0068	none	none	Egypt's main opposition rejects president's call for dialogue	Egypt opposition mulls response to Morsi dialogue call	3.8
3879	main-news	headlines	2014	0097	none	none	7.2-magnitude quake hits Pakistan: CENC	7.7-magnitude earthquake hits SW Pakistan	3.8
3880	main-news	headlines	2014	0111	none	none	Egyptian court bans Muslim Brotherhood	Egypt court bans Muslim Brotherhood 'activities'	3.8
3881	main-news	headlines	2014	0196	none	none	Intel's McAfee Buys Cloud-Based, Networked Firewall Specialist Stonesoft For $389M In Cash	McAfee to acquire firewall Stonesoft for $389 million	3.8
3882	main-news	headlines	2014	0215	none	none	NM County Prepares for Same-Sex Marriages Hearing	Some county officials pave the way for same-sex marriage	3.8
3883	main-news	headlines	2014	0255	none	none	US Troops Killed in Afghan Insider Attack	NATO troops killed in Afghan 'insider attack'	3.8
3884	main-news	headlines	2014	0274	none	none	Brooks pleads not guilty to hacking charges	Brooks pleads not guilty at phone hacking hearing	3.8
3885	main-news	headlines	2014	0383	none	none	Dozens injured as Boeing 777 jet crash lands at San Francisco airport	Asiana Air Boeing 777 crash lands at San Francisco airport	3.8
3886	main-news	headlines	2014	0392	none	none	Malaysia's long-ruling coalition hangs on to power	Malaysia's ruling coalition wins majority	3.8
3887	main-news	headlines	2014	0502	none	none	Weak earnings drag US stocks lower in early trade	Weak earnings drag stocks lower on Wall Street	3.8
3888	main-news	headlines	2014	0528	none	none	Israel advances plan to build 900 settlement homes	Israel unveils plans for new settler homes	3.8
3889	main-news	headlines	2014	0539	none	none	China's 1st Pilot Free Trade Zone Opens	Shanghai Free Trade Zone begins operation	3.8
3890	main-news	headlines	2014	0548	none	none	Angela Merkel wins third term in German elections	Merkel Wins Big in Germany Election	3.8
3891	main-news	headlines	2014	0550	none	none	South Korean Workers Start Leaving Joint Factory Zone	South Korean workers set to leave joint factory zone	3.8
3892	main-news	headlines	2014	0594	none	none	Pakistan to release most senior Afghan Taliban prisoner	Pakistan to release senior Taliban commander on Saturday	3.8
3893	main-news	headlines	2014	0629	none	none	Venezuela's Hugo Chavez dies of cancer	Venezuelan President Hugo Chavez dies of cancer at 58	3.8
3894	main-news	headlines	2014	0647	none	none	French forces take key Mali town	French forces seize key town	3.8
3895	main-news	headlines	2014	0692	none	none	Indonesian capital prays for metro to ease traffic chaos	Jakarta prays for metro to ease traffic chaos	3.8
3896	main-news	headlines	2014	0719	none	none	Spanish train crash driver to be questioned	Spanish train driver Garzon to be questioned by judge	3.8
3897	main-news	headlines	2014	0731	none	none	Clinton to testify this month on Benghazi attack	Clinton returns to work, plans to testify on Benghazi attack	3.8
3898	main-news	headlines	2014	0745	none	none	Algeria hostage crisis ends; death toll unclear	Algeria hostage crisis ends in bloodbath	3.8
3899	main-news	headlines	2015	0288	none	none	Australia cuts rates to record low	Australia cuts interest rate to record low 2.75%	3.80
3900	main-news	headlines	2015	0422	none	none	World powers, Iran under Rouhani revive nuclear talks	World powers seek rare progress in Iran nuclear talks	3.80
3901	main-news	headlines	2015	0460	none	none	Pro-Russians forces enter Ukrainian naval base in Crimea	Crimean forces storm Ukrainian navy headquarters	3.80
3902	main-news	headlines	2015	0508	none	none	Hong Kong set for huge democracy rally on handover anniversary	Hong Kong set for huge democracy rally	3.80
3903	main-news	headlines	2015	0600	none	none	Tropical Storm Karen targets US Gulf Coast	Tropical Storm Karen poised to make landfall	3.80
3904	main-news	headlines	2015	0627	none	none	Kerry pursuing 'quiet strategy' in Mideast peace process	Kerry meets Israeli leaders to push Mideast peace	3.80
3905	main-news	headlines	2015	0718	none	none	New coronavirus can probably can be passed person to person- WHO	WHO: New virus can probably pass person to person	3.80
3906	main-news	headlines	2015	0858	none	none	Conmen dressed as women steal cash	CCTV: York conmen dress as women to trick pensioners	3.80
3907	main-news	headlines	2015	0953	none	none	Indian rape accused face verdicts	Indian rape accused found guilty	3.80
3908	main-news	headlines	2015	1016	none	none	Italian pilgrims die in bus plunge	Passengers dead in Italy bus plunge	3.80
3909	main-news	headlines	2015	1269	none	none	Two skydivers dead after colliding during US jump	Two skydivers dead after colliding during jump in Arizona	3.80
3910	main-news	headlines	2015	1273	none	none	'Iron Man' jetpacks spark concerns in Hawaii	'Iron Man' Jetpacks Spark Concerns	3.80
3911	main-news	headlines	2015	1335	none	none	India Minister's wife died 'unnatural death' after affair rumours	Minister's wife's death 'unnatural'	3.80
3912	main-news	headlines	2015	1406	none	none	Brahimi apologises to Syria over lack of peace progress	Mediator apologizes to Syrians for lack of peace progress	3.80
3913	main-news	headlines	2015	1421	none	none	India, China ink border pact; 8 other agreements	India, China ink agreement on trans-border rivers	3.80
3914	main-captions	MSRvid	2012test	0027	none	none	Three men are playing guitars.	Three men are on stage playing guitars.	3.750
3915	main-captions	MSRvid	2012test	0213	none	none	A puppy plays with a plastic container.	The dog is playing with a plastic container.	3.800
3916	main-captions	MSRvid	2012test	0305	none	none	Someone is stirring chili in a kettle.	Someone is stirring a pot of chili with a spoon.	3.800
3917	main-captions	MSRvid	2012test	0354	none	none	A man is playing a guitar.	A guy is playing an instrument.	3.800
3918	main-captions	MSRvid	2012test	0375	none	none	A little boy is vacuuming the floor.	A boy is vacuuming.	3.800
3919	main-captions	MSRvid	2012test	0381	none	none	A woman is applying eye liner to her eyelid using an eye pencil.	A woman is applying cosmetics to her eyelid.	3.800
3920	main-captions	MSRvid	2012test	0453	none	none	A turtle walks over the ground.	A large turtle crawls in the grass.	3.750
3921	main-captions	MSRvid	2012test	0518	none	none	A woman pours oil into a skillet from a plastic bottle while she is talking.	An older woman is pouring oil into a skillet on the stove.	3.800
3922	main-captions	MSRvid	2012train	0042	none	none	A person is peeling shrimp.	A man is peeling shrimp.	3.800
3923	main-captions	MSRvid	2012train	0068	none	none	Women are running.	Two women are running.	3.824
3924	main-captions	MSRvid	2012train	0285	none	none	Someone is pouring chicken broth into a pot.	The man is pouring broth into the pot.	3.750
3925	main-captions	MSRvid	2012train	0389	none	none	A person pours cooking oil into a pot.	A person is pouring olive oil into a pot on the stove.	3.800
3926	main-captions	MSRvid	2012train	0405	none	none	A child runs into and out of the ocean waves.	A young boy is running toward and from the ocean waves.	3.800
3927	main-captions	MSRvid	2012train	0436	none	none	A person is folding a square paper piece.	A person folds a piece of paper.	3.750
3928	main-captions	MSRvid	2012train	0585	none	none	A person is whisking eggs in a bowl.	A woman is beating two eggs in a bowl using a wire whisk.	3.800
3929	main-captions	MSRvid	2012train	0655	none	none	The flag was moving in the air.	A flag is waving.	3.750
3930	main-captions	images	2014	0020	none	none	A group of four people in a dinner having cake.	Four people eating dessert around a table.	3.8
3931	main-captions	images	2014	0058	none	none	Red double decker bus driving down a street.	A red two story bus driving along the street.	3.8
3932	main-captions	images	2014	0187	none	none	Red double decker bus on side of street.	A red double decker bus on a crowded street.	3.8
3933	main-captions	images	2014	0282	none	none	the back of a stop sign with many stickers on it.	The back of a sign with stickers on.	3.8
3934	main-captions	images	2014	0474	none	none	Train going down the tracks.	A black steam train traveling on the railroad tracks.	3.8
3935	main-captions	images	2014	0701	none	none	A woman with a white horse.	A woman leading a white horse.	3.8
3936	main-captions	images	2015	0576	none	none	Two people in snowsuits laying in the snow making snow angels	Two children lying in the snow making snow angels	3.80
3937	main-captions	images	2015	1032	none	none	A person wearing scuba gear is swimming underwater water.	A person is scuba diving in very clear blue water.	3.80
3938	main-captions	images	2015	1472	none	none	Woman in black dress with red accessories is walking down the street.	Woman in a black dress walking on the street.	3.80
3939	main-captions	track5.en-en	2017	0221	none	none	A soccer player is kicking the ball.	The soccer player gave the ball a high kick.	3.800000
3940	main-forums	answers-forums	2015	0300	none	none	I wrap steaks individually in freezer paper, then put them into ziploc freezer bags.	Wrap well in plastic (individually) and then put in a freezer bag.	3.80
3941	main-forums	answers-forums	2015	0454	none	none	As others have said, "ten of six", though not used in many English speaking areas, would be understood as 5:50.	"Ten of six" probably means 5:50 but I have not heard it before.	3.80
3942	main-forums	answers-forums	2015	0700	none	none	This looks a lot like an invitation to a No True Scottsman argument.	I concur with @T.E.D; the question is a "no True Scotsman" bar bet.	3.80
3943	main-forums	answers-forums	2015	1001	none	none	You are safe to use the bottles as long as they have been properly sterilised.	I would say it's completely safe so long as the bottles have been adequately rinsed to remove any detergent residue.	3.80
3944	main-forums	answers-forums	2015	1115	none	none	It does sound like your cat is upset about something, and trying to communicate it to you.	Something is bothering your cat and he does not like it.	3.80
3945	main-forums	answers-forums	2015	1201	none	none	I don't think that positivism is a position of mostly leftist philosophers.	I am not convinced that positivism is routinely asociated to a leftist ideology.	3.80
3946	main-forums	answers-forums	2015	1223	none	none	It's true that, under one understanding of "accessibility" and "determining", your accessibility relation is determined by your axioms.	Accessibility is determined by the axioms of the modal logic you're working within.	3.80
3947	main-news	MSRpar	2012test	0040	none	none	Tom Kasmer, a 14-year-old from Belmont, N.C., got a word that sounded like "zistee" during yesterday's competition.	The 14-year-old national spelling finalist who attends school in Belmont, N.C., got a word that sounded like "zistee" during competition Wednesday.	3.750
3948	main-news	MSRpar	2012test	0086	none	none	"I started crying and yelling at him, 'What do you mean, what are you saying, why did you lie to me?'"	Gulping for air, I started crying and yelling at him, 'What do you mean?	3.800
3949	main-news	MSRpar	2012test	0104	none	none	North American markets finished mixed in directionless trading Monday as earnings season begins to slow and economic indicators move into the spotlight.	North American markets grabbed early gains Monday morning, as earnings season begins to slow and economic indicators take the spotlight.	3.800
3950	main-news	MSRpar	2012test	0129	none	none	"Frank Quattrone is innocent," Keker said in a statement.	Quattrone lawyer John W. Keker said his client is innocent.	3.750
3951	main-news	MSRpar	2012test	0164	none	none	Singapore is already the United States' 12th-largest trading partner, with two-way trade totaling more than $34 billion.	Although a small city-state, Singapore is the 12th-largest trading partner of the United States, with trade volume of $33.4 billion last year.	3.800
3952	main-news	MSRpar	2012test	0309	none	none	Tenet has been under scrutiny since November, when former Chief Executive Jeffrey Barbakow said the company used aggressive pricing to trigger higher payments for the sickest Medicare patients.	In November, Jeffrey Brabakow, the chief executive at the time, said the company used aggressive pricing to get higher payments for the sickest Medicare patients.	3.750
3953	main-news	MSRpar	2012test	0372	none	none	The shares represent more than half the 115.9 million shares Turner held at the end of April, according to Bloomberg data.	The sale represents about 52 per cent of the 115.9 million shares Mr Turner held at the end of April.	3.800
3954	main-news	MSRpar	2012test	0403	none	none	Actor Noah Wyle, who has played Dr. John Carter since the shows inception in 1994, extended his contract with the show through the 2004-2005 season.	Noah Wyle, who has played Dr. John Carter since the series launched in 1994, has inked a one-year extension to his deal with producer Warner Bros. TV.	3.800
3955	main-news	MSRpar	2012test	0405	none	none	The WHO says the latest case does not fit its profile of SARS and is not a public health concern.	The WHO has said the Singapore case did not fit its profile of SARS and was "not an international public health concern."	3.800
3956	main-news	MSRpar	2012test	0490	none	none	Investigators have meticulously looked into virtually every aspect of Campbell's personal and financial affairs, Campbell has acknowledged.	Investigators continue to probe virtually every aspect of Campbell's personal and financial affairs, the former mayor has said.	3.750
3957	main-news	MSRpar	2012test	0710	none	none	I've still got a fighting chance, though," Hewitt said after battling to overcome Davydenko 6-3 4-6 6-3 7-6 (7-5) on centre court.	"I'm still not red-hot favourite," Hewitt said after battling to down Davydenko 6-3 4-6 6-3 7-6 (7-5) on centre court.	3.750
3958	main-news	MSRpar	2012train	0052	none	none	On Thursday, a Washington Post article argued that a 50 basis point cut from the Fed was more likely, contrary to the Wall Street Journal's line.	On Thursday, a Post article argued that a 50 basis point cut from the Fed was more likely.	3.750
3959	main-news	MSRpar	2012train	0232	none	none	School officials said Van-Vliet reported the accident using the bus’ radio.	Van-Vliet, who was also injured, called in the accident on the school bus radio.	3.750
3960	main-news	MSRpar	2012train	0332	none	none	Roy Moore, the suspended chief justice of the Alabama Supreme Court, stood accused but unrepentant Wednesday in the same courtroom he recently presided over.	Moore, the suspended chief justice of the Alabama Supreme Court, stands trial before the Alabama Court of the Judiciary.	3.800
3961	main-news	MSRpar	2012train	0478	none	none	"We're going to do everything in our power to get money back to ratepayers as quickly as possible," Kennedy said.	"There's very strong interest in getting money back to the ratepayers as quickly as possible," Commissioner Susan Kennedy said.	3.800
3962	main-news	MSRpar	2012train	0614	none	none	The governor is going to Jackson, where 13 of the state's 16 fatalities were reported.	The governor is going to Jackson, where 13 people were killed.	3.800
3963	main-news	headlines	2013	0118	none	none	Dali painting stolen from gallery	Salvador Dali painting snatched from New York gallery	3.8
3964	main-news	headlines	2013	0127	none	none	Annan urges end to Syria violence, minister defects	Annan urges end to Syrian violence	3.8
3965	main-news	headlines	2013	0146	none	none	PM in Tehran, asks NAM to take clear stand on Syria	Manmohan in Tehran, asks NAM to take a stand on Syria	3.8
3966	main-news	headlines	2013	0164	none	none	Russia, China veto UN resolution on Syria endorsing	Russia, China veto U.N. draft backing Arab plan for Syria (Reuters)	3.8
3967	main-news	headlines	2013	0469	none	none	'Desperate Housewives' Actress Kathryn Joosten Dies	'Housewives' actress Kathryn Joosten dies at 72	3.8
3968	main-news	headlines	2013	0598	none	none	Russia, China Veto UN Resolution on Syria	Russia, China veto UN resolution on Syria killings	3.8
3969	main-news	headlines	2014	0070	none	none	'Around 100 dead or injured' after China earthquake	Hundreds dead or injured in China quake	3.8
3970	main-news	headlines	2014	0098	none	none	UK alert on Syrian chemical arms	West raises stakes over Syria chemical claims	3.8
3971	main-news	headlines	2014	0220	none	none	Indian police round up all five suspects in Mumbai rape case	Mumbai police arrest fifth suspect in gang-rape case	3.8
3972	main-news	headlines	2014	0381	none	none	Afghan legislators approve new election law	Afghan president approves new election law	3.8
3973	main-news	headlines	2014	0530	none	none	Websites battle nasty comments, anonymity	Websites fight nasty comments by taking away anonymity	3.8
3974	main-news	headlines	2014	0588	none	none	Cannes thief 'steals $53m of jewels' in armed heist at hotel	Robber steals $53 million worth of jewels in Cannes, police say	3.8
3975	main-news	headlines	2015	0109	none	none	Another migrant ship capsizes off Italy	Another migrant boat capsizes off Italy, 27 dead	3.80
3976	main-news	headlines	2015	0204	none	none	Rosberg emulates father with Monaco win	FORMULA 1: Rosberg stays modest despite Monaco win	3.80
3977	main-news	headlines	2015	0296	none	none	Protesters clash with police in Caracas	Protesters Clash with Police in Brazil	3.80
3978	main-news	headlines	2015	0415	none	none	Margaret Thatcher, former U.K. PM, dead at 87	Margaret Thatcher dies at 87	3.80
3979	main-captions	MSRvid	2012test	0017	none	none	The man hit the other man with a stick.	The man spanked the other man with a stick.	4.200
3980	main-captions	MSRvid	2012test	0042	none	none	A rabbit is running from an eagle.	A hare is running from a eagle.	4.200
3981	main-captions	MSRvid	2012test	0044	none	none	The woman is frying a breaded pork chop.	A woman is cooking a breaded pork chop.	4.200
3982	main-captions	MSRvid	2012test	0046	none	none	A girl is flying a kite.	A girl running is flying a kite.	4.000
3983	main-captions	MSRvid	2012test	0047	none	none	A man is riding a mechanical bull.	A man rode a mechanical bull.	4.000
3984	main-captions	MSRvid	2012test	0059	none	none	A woman is frying fish.	A woman is cooking fish.	4.000
3985	main-captions	MSRvid	2012test	0086	none	none	A man is eating a banana by a tree.	A man is eating a banana.	4.000
3986	main-captions	MSRvid	2012test	0106	none	none	A person is cutting mushrooms.	A person is cutting mushrooms with a knife.	4.200
3987	main-captions	MSRvid	2012test	0112	none	none	A pankda is eating bamboo.	A panda bear is eating some bamboo.	4.200
3988	main-captions	MSRvid	2012test	0129	none	none	A small dog is chasing a yoga ball.	A dog is chasing a ball.	4.000
3989	main-captions	MSRvid	2012test	0155	none	none	A man is playing on his keyboard.	A man is playing a keyboard piano.	4.000
3990	main-captions	MSRvid	2012test	0160	none	none	Lionel Richie is dancing on the ceiling.	Lionel Ritchie dances while standing on the ceiling.	4.000
3991	main-captions	MSRvid	2012test	0185	none	none	The people got off the train.	The people got off the train at the station.	4.000
3992	main-captions	MSRvid	2012test	0198	none	none	Two women are wrestling.	Two women are wrestling on the floor.	4.000
3993	main-captions	MSRvid	2012test	0199	none	none	The puppy played with a blue tennis ball.	A puppy is playing with a tennis ball.	4.000
3994	main-captions	MSRvid	2012test	0216	none	none	A man is playing the guitar.	A man seated in a room is playing the guitar.	4.000
3995	main-captions	MSRvid	2012test	0231	none	none	A man and woman are walking together through the woods.	A man and woman are walking arm in arm through a wooded area.	4.000
3996	main-captions	MSRvid	2012test	0234	none	none	Fish are swimming.	A fish is swimming.	4.133
3997	main-captions	MSRvid	2012test	0235	none	none	Two women mix something in a food processor.	Two women make something in a blender.	4.000
3998	main-captions	MSRvid	2012test	0240	none	none	The man spread butter on the loaf of bread.	A man is spreading butter onto bread.	4.000
3999	main-captions	MSRvid	2012test	0241	none	none	A person is boiling noodles.	A woman is boiling noodles in water.	4.000
4000	main-captions	MSRvid	2012test	0256	none	none	A baby is laughing.	A baby is laughing and giggling.	4.000
4001	main-captions	MSRvid	2012test	0285	none	none	A big green ball knocks a potato over.	A large green ball hits a potato.	4.000
4002	main-captions	MSRvid	2012test	0288	none	none	Two dogs swim in a pool.	Dogs are swimming in a pool.	4.200
4003	main-captions	MSRvid	2012test	0297	none	none	A rooster pecks at a dead mouse.	A chicken is pecking at a dead mouse.	4.000
4004	main-captions	MSRvid	2012test	0311	none	none	A man is slicing a potato into pieces.	A man is cutting a potato.	4.200
4005	main-captions	MSRvid	2012test	0332	none	none	A car is moving through a road.	A car is driving down the road.	4.000
4006	main-captions	MSRvid	2012test	0566	none	none	The woman is walking her dog.	A woman walks her dog down the street.	4.000
4007	main-captions	MSRvid	2012test	0601	none	none	Paper is being cut with scissors.	A piece of paper is being cut.	4.000
4008	main-captions	MSRvid	2012test	0670	none	none	The rhino grazed on the grass.	A rhino is grazing in a field.	4.000
4009	main-captions	MSRvid	2012test	0718	none	none	A rider is running and jumping her horse.	A woman jumps hurdles on a horse.	4.000
4010	main-captions	MSRvid	2012test	0738	none	none	A man is smoking.	The man sat in his suit and smoked.	4.000
4011	main-captions	MSRvid	2012train	0037	none	none	A woman thinly slices an onion with a large knife.	A woman is slicing onions with a large knife.	4.200
4012	main-captions	MSRvid	2012train	0056	none	none	A cat is drinking milk.	A kitten is drinking milk.	4.000
4013	main-captions	MSRvid	2012train	0087	none	none	A man played the piano.	A man plays a piano.	4.000
4014	main-captions	MSRvid	2012train	0095	none	none	A man is chopping a log with an axe.	A man is chopping a tree trunk with an axe.	4.000
4015	main-captions	MSRvid	2012train	0113	none	none	Two men are fighting in a cow pasture.	Two men are fighting in a cattle pen.	4.000
4016	main-captions	MSRvid	2012train	0170	none	none	A woman is cracking eggs into a bowl.	A woman is cracking eggs.	4.000
4017	main-captions	MSRvid	2012train	0171	none	none	A person is playing the keyboard.	A boy is playing a key-board.	4.000
4018	main-captions	MSRvid	2012train	0203	none	none	The baby is laughing and crawling.	A baby is laughing and crawling on the floor.	4.200
4019	main-captions	MSRvid	2012train	0205	none	none	A woman is shooting a gun.	A woman shoots a shotgun.	4.091
4020	main-captions	MSRvid	2012train	0211	none	none	Someone slices a bottle with a sword.	A man breaks a bottle with a sword.	4.000
4021	main-captions	MSRvid	2012train	0226	none	none	A cat swings on a ceiling fan.	A cat is spun around by a ceiling fan.	4.200
4022	main-captions	MSRvid	2012train	0237	none	none	A man is eating a bowl of cereal.	The man is eating cereal.	4.000
4023	main-captions	MSRvid	2012train	0240	none	none	A motorcyclist crashes on his motorcycle.	A person crashes on a motorcycle.	4.200
4024	main-captions	MSRvid	2012train	0243	none	none	A person pours some rice pudding into a bowl.	The lady poured the rice pudding into a bowl.	4.000
4025	main-captions	MSRvid	2012train	0289	none	none	A man is lifting weights.	A man is lifting a barbell.	4.200
4026	main-captions	MSRvid	2012train	0386	none	none	American flag is waving.	A American flag is blowing in the wind.	4.200
4027	main-captions	MSRvid	2012train	0411	none	none	The woman droppped eggplant into the pan.	A woman puts chopped eggplant into a skillet.	4.000
4028	main-captions	MSRvid	2012train	0437	none	none	A woman with a knife is slicing a pepper.	A women slicing green pepper.	4.000
4029	main-captions	MSRvid	2012train	0455	none	none	A woman cuts a pineapple.	A woman is slicing a pineapple into pieces.	4.000
4030	main-captions	MSRvid	2012train	0487	none	none	The man drilled holes into the wood.	A man drills wood.	4.200
4031	main-captions	MSRvid	2012train	0570	none	none	A man makes a call on a cell phone.	A man is making a phone call.	4.000
4032	main-captions	MSRvid	2012train	0574	none	none	The man lifted barbells.	A man lifts weights.	4.000
4033	main-captions	MSRvid	2012train	0710	none	none	Two kids are playing in a swimming pool with a green colored crocodile float.	Two kids push an inflatable crocodile around in a pool.	4.200
4034	main-captions	images	2014	0004	none	none	a bus driving in a street.	Red double decker bus driving down street.	4
4035	main-captions	images	2014	0014	none	none	The man is riding a motorcycle down the road.	A man is riding a red motorcycle on the road.	4
4036	main-captions	images	2014	0032	none	none	A dark brown horse standing in a field.	A brown horse stands in a lush green field.	4.2
4037	main-captions	images	2014	0038	none	none	A group of people sitting around a table with food on it.	A group of people sit around a table with food and beer.	4
4038	main-captions	images	2014	0041	none	none	a black and white cow in hay.	A black and white cow in a pen with hay.	4
4039	main-captions	images	2014	0047	none	none	Red double decker bus driving through the streets.	Double decker passenger bus driving with traffic.	4
4040	main-captions	images	2014	0080	none	none	A woman holding a small baby.	A smiling woman holding a small baby.	4
4041	main-captions	images	2014	0113	none	none	A passenger train waiting in a station.	A passenger train waiting at the city train station.	4
4042	main-captions	images	2014	0117	none	none	A black, flat screen television placed on the floor.	A flat screen TV on the floor.	4
4043	main-captions	images	2014	0136	none	none	A group of people sitting at a restaurant table.	A group of people sitting around a table with food on it.	4.2
4044	main-captions	images	2014	0153	none	none	Gray cat looking out the window.	A cat looking out of a window.	4
4045	main-captions	images	2014	0162	none	none	An Amtrak passenger train waiting at a station.	A passenger train waiting in a station.	4
4046	main-captions	images	2014	0180	none	none	Sail boat sailing on the water.	Sail boat floating on the blue water.	4.2
4047	main-captions	images	2014	0185	none	none	a woman with a viking hat on.	Smiling woman sitting wearing a viking hat.	4.2
4048	main-captions	images	2014	0190	none	none	Two birds are perched on a metal band.	Two small birds perched on a metal bar.	4
4049	main-captions	images	2014	0195	none	none	A young woman with a bracelet is wearing a bikini top and jeans.	A women wearing a bikini top and jeans.	4
4050	main-captions	images	2014	0196	none	none	A brown horse grazing in a field of green grass.	Brown horse standing in middle of grassy field.	4
4051	main-captions	images	2014	0211	none	none	Yellow striped cat resting on blue sofa.	An orange tabby cat sleeping on the sofa.	4
4052	main-captions	images	2014	0235	none	none	A black and white horned cow standing in a field.	a black and white cow standing in the field.	4.2
4053	main-captions	images	2014	0238	none	none	A man riding a white horse in an arena.	A man riding a white horse.	4
4054	main-captions	images	2014	0251	none	none	A girl in riding gear sits atop a brown horse.	A girl in a red shirt is riding a brown horse.	4
4055	main-captions	images	2014	0255	none	none	A clear plastic chair in front of a bookcase.	a clear plastic chair in front of book shelves.	4.2
4056	main-captions	images	2014	0257	none	none	A sheep stands on a hillside.	A large sheep standing on a hill.	4
4057	main-captions	images	2014	0274	none	none	Room with several computer monitors.	A room with four computer monitors in a row.	4
4058	main-captions	images	2014	0286	none	none	A black and white cow standing in a grassy field.	A black and white horned cow standing in a field.	4
4059	main-captions	images	2014	0289	none	none	a black and white photo of a cat lying down.	A black and white image of a cat laying on a rug.	4.2
4060	main-captions	images	2014	0290	none	none	A man and woman stand, smiling for camera.	A man and woman are posing for the camera.	4.2
4061	main-captions	images	2014	0302	none	none	The headlights on a blue car.	Close up of the headlights on a blue car.	4.2
4062	main-captions	images	2014	0313	none	none	A train is running on the tracks.	A train is running down the track in a rural area.	4
4063	main-captions	images	2014	0330	none	none	The train sits at the train station.	The blue train is at the station.	4
4064	main-captions	images	2014	0338	none	none	A black and white photo of a glass bottle of Coca Cola.	This is a black and white picture of a short squat Coca-cola bottle.	4.2
4065	main-captions	images	2014	0353	none	none	A train is at a train station.	A train parked at a train station.	4.2
4066	main-captions	images	2014	0362	none	none	A group of sheep grazing on a hill.	A group of sheep are on a hill.	4
4067	main-captions	images	2014	0381	none	none	Two young people are sitting at a table next to a sliding glass door, with one person pointing at the other.	Two people sit facing each other at a table as one points at the other.	4.2
4068	main-captions	images	2014	0389	none	none	A blue bird perches on the gloved hand of a person.	A bird is perched on a person's gloved hand.	4.2
4069	main-captions	images	2014	0404	none	none	A long train is on train tracks.	A train on the train tracks.	4.2
4070	main-captions	images	2014	0409	none	none	A silver AreoMexico Jet Liner sitting on the tarmac.	An aeromexico silver plane is on a runway.	4.2
4071	main-captions	images	2014	0412	none	none	Two people sailing a small white sail boat.	Couple sailing in a small sailboat.	4.2
4072	main-captions	images	2014	0442	none	none	A yellow school bus is parked in a rural area.	A yellow school bus parked in a field.	4
4073	main-captions	images	2014	0445	none	none	A sheep standing on a table at auction.	Woolly sheep at auction house.	4.2
4074	main-captions	images	2014	0447	none	none	A orange and white cat asleep on a leather chair.	A orange and white cat laying on a blanket in a black leather chair.	4
4075	main-captions	images	2014	0451	none	none	A double decker red United bus on a city street.	A double decker bus drives on a city street.	4
4076	main-captions	images	2014	0459	none	none	A black train moves down the tracks.	A train traveling down the tracks.	4
4077	main-captions	images	2014	0467	none	none	A blue motorcycle is parked on the sidewalk.	A blue moped parked on the sidewalk.	4
4078	main-captions	images	2014	0481	none	none	Several cows grazing on the median by the road.	Five cows grazing on a patch of grass between two roadways.	4
4079	main-captions	images	2014	0484	none	none	A black cow and a brown cow stands in a plain in front of an uprooted tree.	A black cow and a brown cow standing in front of a small copse of trees in a field.	4.2
4080	main-captions	images	2014	0504	none	none	A computer on a desk.	A computer operating on a desk.	4
4081	main-captions	images	2014	0513	none	none	Yellow boat on a beach.	A yellow boat on shore.	4
4082	main-captions	images	2014	0517	none	none	A gray cat is sitting on the window ledge looking at the camera.	The cat is standing on the window sill looking at the camera.	4
4083	main-captions	images	2014	0522	none	none	Red double decker bus driving down a street.	A double decker bus on a city street.	4.2
4084	main-captions	images	2014	0558	none	none	Boy feeding a sheep.	A boy feeding a sheep hay.	4.2
4085	main-captions	images	2014	0562	none	none	The white sheep is standing on the green hill.	A sheep stands on a hillside.	4
